,name,title,link,abstract,date
163,Ian Dunwell,Developing a digital game to support cultural learning amongst immigrants,https://pureportal.coventry.ac.uk/en/publications/developing-a-digital-game-to-support-cultural-learning-amongst-im-2,"Immigrants entering the European Community face a range of challenges in adapting to and understanding the culture of their host nation. Failure to address these challenges can lead to isolation and difficulties integrating into the society of the host country, leading to fragmented communities and a range of social issues. As part of a comprehensive suite of services for immigrants, the European-funded Mobile Assistance for Social Inclusion and Empowerment of Immigrants with Persuasive Learning Technologies and Social Network Services (MASELTOV) project seeks to provide both practical tools and learning services via mobile devices, providing a readily usable resource for immigrants. In this workshop paper, the game-based learning aspect of the MASELTOV project is introduced, with the rationale behind its design presented. In doing so, the benefits and implications of mobile platforms and emergent data capture techniques for game-based learning are discussed, as are the methods for putting engaging gameplay at the forefront of the experience whilst relying on rich data capture and analysis to provide an effective learning solution. Through comparison to several other projects, a number of recommendations are put forward for games deployed in contexts similar to that of MASELTOV: a focus on establishing a significant audience with which to conduct ethical research into efficacy, the need for robust pedagogical frameworks suited to the learning context, and the evolution of methods for data capture and analysis of player activity.",2013
164,Ian Dunwell,Integrating games into the classroom: towards new teachership,https://pureportal.coventry.ac.uk/en/publications/integrating-games-into-the-classroom-towards-new-teachership-2,"Publisher statement: This chapter appears in New Pedagogical Approaches in Game Enhanced Learning: Curriculum Integration, edited by S. de Freitas, M. Ott, M.M. Popescu & I. Stanescu. Copyright, 2013, IGI Global, www.igi-global.com. Posted by permission of the publisher.",2013
165,Ian Dunwell,Integrating serious games in adaptive hypermedia applications for personalised learning experiences,https://pureportal.coventry.ac.uk/en/publications/integrating-serious-games-in-adaptive-hypermedia-applications-for-2,,2013
166,Ian Dunwell,MeTycoon: A game-based approach to career guidance,https://pureportal.coventry.ac.uk/en/publications/metycoon-a-game-based-approach-to-career-guidance-2,,2013
167,Ian Dunwell,"Repurposing, integrating, and rating serious games as learning objects",https://pureportal.coventry.ac.uk/en/publications/repurposing-integrating-and-rating-serious-games-as-learning-obje-2,"The use of computer games within educational contexts has been encouraged by a number of studies showing that, in certain circumstances, their use can allow educators to realize significant improvements over traditional teaching and training methods.",2013
168,Ian Dunwell,Serious games and e-learning-learning standards: towards an integrated experience,https://pureportal.coventry.ac.uk/en/publications/serious-games-and-e-learning-learning-standards-towards-an-integr-2,,2013
169,Ian Dunwell,The development approach of a pedagogically-driven serious game to support Relationship and Sex Education (RSE) within a classroom setting,https://pureportal.coventry.ac.uk/en/publications/the-development-approach-of-a-pedagogically-driven-serious-game-t-2,"Didactic approaches to Relationships and Sex Education (RSE) have been shown to yield limited outcomes when compared to approaches that stimulate peer discussion and debate. Creating effective interventions, which stimulate peer involvement, remains a demanding task and finding a solution that is not only engaging but also pedagogically sound is vital. A case thus exists for exploring how game technology might facilitate more feasible solutions. This paper presents the development approach of a digital game: PR:EPARe (Positive Relationships: Eliminating Coercion and Pressure in Adolescent Relationships), designed by a cross-disciplinary team of UK researchers from Coventry University's Studies in Adolescent Sexual Health (SASH) research group and the Serious Games Institute (SGI). Psychological targets for game content were identified through Intervention Mapping (IM) and the game design process was based on the Four-Dimensional Framework of Learning (4DF) emphasizing the context of deployment, learner profiling and the pedagogical perspective that influence the mode of representation of the learning content. Early efficacy testing of the game solution was validated through a cluster-randomized controlled trial in local schools (n = 505) indicated some positive outcomes in favour of the game-based approach, based on self-reported measures of psycho-social preparedness for avoiding coercion (F [3, 501] = 15.306, p <.001, η2p [please see printed abstract for correct symbol] = 0.084). Analysis of observation data suggests that blending this interactive game-based approach with traditional classroom delivery encouraged the teachers and students to engage in communal discussions and debriefing during and after game play. Together, the results demonstrated real benefits for pedagogy-driven game-based approaches to support the delivery of RSE within a classroom setting.",2013
170,Ian Dunwell,The Herbert virtual museum,https://pureportal.coventry.ac.uk/en/publications/the-herbert-virtual-museum-2,"In recent years, virtual reality and augmented reality have emerged as areas of extreme interest as unique methods for visualising and interacting with digital museum artefacts in a different context, for example, as a virtual museum or exhibition, particularly over the Internet. Modern cultural heritage exhibitions have evolved from static to dynamic exhibitions and challenging explorations. This paper presents two different applications developed for the Herbert Museum and Art Gallery that make the user's experience more immersive, engaging, and interactive. The first application utilizes mobile phone devices in order to enrich the visitors experience in the museum, and the second application is a serious game for cultural heritage and in particular for museum environments focusing on the younger visitors.

",2013
171,Ian Dunwell,The open innovation exchange platform: experiences of implementing a business community engagement platform for channeling IP development and collaboration with local businesses,https://pureportal.coventry.ac.uk/en/publications/the-open-innovation-exchange-platform-experiences-of-implementing-2,"The Open Innovation Exchange Program (OpEx) is an online market place for Business Community Engagement, which encourages collaboration on innovative products and services. Individual participants are able to set their dissemination level keeping their Intellectual Property safe, while still enabling collaborations between Coventry University academics and businesses. The project will implement the web based market place and also integrate immersive virtual technologies where appropriate. The platform is currently being rolled out across Coventry University, the Times Higher Education award winning 'Entrepreneurial University of the Year of 2011. This paper describes the experiences of implementing the marketplace for business community engagement in Coventry. It shows preliminary studies on the use of different technologies, describes the development of the platform and describes a preliminary evaluation of its effectiveness and how it can support Open Innovation and foster IP creation.

",2013
172,Ian Dunwell,Authoring Adaptive Serious Games,https://pureportal.coventry.ac.uk/en/publications/authoring-adaptive-serious-games-2,,21 Sept 2012
173,Ian Dunwell,Authoring of adaptive serious games,https://pureportal.coventry.ac.uk/en/publications/authoring-of-adaptive-serious-games-3,,2012
174,Ian Dunwell,"CC-LO: Embedding interactivity, challenge and empowerment into collaborative learning sessions",https://pureportal.coventry.ac.uk/en/publications/cc-lo-embedding-interactivity-challenge-and-empowerment-into-coll-2,,2012
175,Ian Dunwell,Defining a metadata schema for serious games as learning objects,https://pureportal.coventry.ac.uk/en/publications/defining-a-metadata-schema-for-serious-games-as-learning-objects-2,,2012
176,Ian Dunwell,E-commerce transactions in a virtual environment: virtual transactions,https://pureportal.coventry.ac.uk/en/publications/e-commerce-transactions-in-a-virtual-environment-virtual-transact-2,,2012
177,Ian Dunwell,Game engines selection framework for high-fidelity serious applications,https://pureportal.coventry.ac.uk/en/publications/game-engines-selection-framework-for-high-fidelity-serious-applic-2,,2012
178,Ian Dunwell,Guiding intuitive learning in serious games: An achievement-based approach to externalized feedback and assessment,https://pureportal.coventry.ac.uk/en/publications/guiding-intuitive-learning-in-serious-games-an-achievement-based-,"Despite the rapid emergence of game-based learning as a method for conveying educational content, constructing pedagogies which effectively combine elements of entertainment gaming with methods of instruction remains a demanding task. Through the notion of 'intuitive guided' learning, this paper presents an approach which seeks to facilitate a structured learning experience whilst allowing learners to explore a non-linear environment. To do so, a framework is presented which externalizes the assessment process in a serious game, whilst also providing a means for game content to be adapted dynamically to translate the outcomes of the assessment process to effective feedback. A developed prototype is implemented to examine the theory in-practice through the case of a game for civil defence training in schools. Using this prototype, a range of methods in which achievements might be related to learner actions are introduced, and their subsequent implications for intuitive learning discussed. Furthermore, the prototype illustrates how assessment rules can be defined as external to the game and subsequently used to generate feedback for a virtual companion who assumes the role of a more-able partner. The long-term potential of such methods as a source of data on player behaviour is discussed, suggesting further benefits the technique might offer to educators seeking to introduce game-based learning within the curriculum in a blended fashion.",28 Sept 2012
179,Ian Dunwell,PR:EPARe: A game-based approach to relationship guidance for adolescents,https://pureportal.coventry.ac.uk/en/publications/prepare-a-game-based-approach-to-relationship-guidance-for-adoles-2,"Ensuring adolescents are equipped with the necessary skills to handle coercion and pressure from peers is a central component of effective relationship education. However, for teachers attempting to convey these principles, didactic methods have been shown to meet with limited success, as the highest-risk students may fail to engage with the subject matter in a meaningful fashion. In this paper, the potential a digital game may hold as a component of a blended learning solution to this problem is explored though the development of PR:EPARe (Positive Relationships: Eliminating Coercion and Pressure in Adolescent Relationships). Adopting a participatory design approach, designers considered relevant input from stakeholders, subject experts, teachers and students in the development of PR:EPARe. Participatory involvement has allowed the game to be developed in such a way that draws focus on the role of the end user to extend from the traditional concern of the student's learning needs to consider that of the practitioner's needs as another primary condition of successful game based learning. An examination of the first section of the PR:EPARe game is undertaken through a cluster randomized control trial of 507 students across three UK schools. Using ANOVA to demonstrating significant differences between control and game groups (p",2012
180,Ian Dunwell,Re-using serious games by encapsulating them in learning objects,https://pureportal.coventry.ac.uk/en/publications/re-using-serious-games-by-encapsulating-them-in-learning-objects-2,,2012
181,Ian Dunwell,Serious games for healthcare: applications and implications,https://pureportal.coventry.ac.uk/en/publications/serious-games-for-healthcare-applications-and-implications-2,"With advances in technologies and revolutions in patient, trainee, and public expectations, the global healthcare sector is increasingly turning to serious games to solve problems. Serious games are applications with serious purposes, developed using computer game technologies more often associated with entertainment.

Serious Games for Healthcare: Applications and Implications will introduce the development and application of game technologies for health-related serious games. Further, it provides cutting-edge academic research and industry updates which will inform readers about the current and future advances in the area. Encapsulating the knowledge of commercial and noncommercial researchers, developers, and practitioners in a single volume will benefit not only the research and development community within this field, but could also serve public health interests by improving awareness and outcomes.",2012
182,Ian Dunwell,Technical evaluation of the mEducator 3.0 linked databased environment for sharing medical educational resources,https://pureportal.coventry.ac.uk/en/publications/technical-evaluation-of-the-meducator-30-linked-databased-environ,"mEducator 3.0 is a content sharing approach for medical education, based on Linked Data principles. Through standardization, it enables sharing and discovery of medical information. Overall the mEducator project seeks to address the following two different approaches, mEducator 2.0, based on web 2.0 and ad-hoc Application Programmers Interfaces (APIs), and mEducator 3.0, which builds upon a collection of Semantic Web Services that federate existing sources of medical and Technology Enhanced Learning (TEL) data. The semantic mEducator 3.0 approach It has a number of different instantiations, allowing flexibility and choice. At present these comprise of a standalone social web-based instantiation (MetaMorphosis+) and instantiations integrated with Drupal, Moodle and OpenLabyrinth systems. This paper presents the evaluation results of the mEducator 3.0 Linked Data based environment for sharing medical educational resources and focuses on metadata enrichment, conformance to the requirements and technical performance (of the MetaMorphosis+ and Drupal instantiations).",1 Dec 2012
183,Mark Elshaw,Pedestrian and Cyclist Detection and Intent Estimation for Autonomous Vehicles: A Survey,https://pureportal.coventry.ac.uk/en/publications/pedestrian-and-cyclist-detection-and-intent-estimation-for-autono,"As autonomous vehicles become more common on the roads, their advancement draws on safety concerns for vulnerable road users, such as pedestrians and cyclists. This paper presents a review of recent developments in pedestrian and cyclist detection and intent estimation to increase the safety of autonomous vehicles, for both the driver and other road users. Understanding the intentions of the pedestrian/cyclist enables the self-driving vehicle to take actions to avoid incidents. To make this possible, development of methods/techniques, such as deep learning (DL), for the autonomous vehicle will be explored. For example, the development of pedestrian detection has been significantly advanced using DL approaches, such as; Fast Region-Convolutional Neural Network (R-CNN) , Faster R-CNN and Single Shot Detector (SSD). Although DL has been around for several decades, the hardware to realise the techniques have only recently become viable. Using these DL methods for pedestrian and cyclist detection and applying it for the tracking, motion modelling and pose estimation can allow for a successful and accurate method of intent estimation for the vulnerable road users. Although there has been a growth in research surrounding the study of pedestrian detection using vision-based approaches, further attention should include focus on cyclist detection. To further improve safety for these vulnerable road users (VRUs), approaches such as sensor fusion and intent estimation should be investigated.",6 Jun 2019
184,Mark Elshaw,Visual and Thermal Data for Pedestrian and Cyclist Detection,https://pureportal.coventry.ac.uk/en/publications/visual-and-thermal-data-for-pedestrian-and-cyclist-detection,"With the continued advancement of autonomous vehicles and their implementation in public roads, accurate detection of vulnerable road users (VRUs) is vital for ensuring safety. To provide higher levels of safety for these VRUs, an effective detection system should be employed that can correctly identify VRUs in all types of environments (e.g. VRU appearance, crowded scenes) and conditions (e.g. fog, rain, night-time). This paper presents optimal methods of sensor fusion for pedestrian and cyclist detection using Deep Neural Networks (DNNs) for higher levels of feature abstraction. Typically, visible sensors have been utilized for this purpose. Recently, thermal sensors system or combination of visual and thermal sensors have been employed for pedestrian detection with advanced detection algorithm. DNNs have provided promising results for improving the accuracy of pedestrian and cyclist detection. This is because they are able to extract features at higher levels than typical hand-crafted detectors. Previous studies have shown that amongst the several sensor fusion techniques that exist, Halfway Fusion has provided the best results in terms of accuracy and robustness. Although sensor fusion and DNN implementation have been used for pedestrian detection, there is considerably less research undertaken for cyclist detection.",2019
185,Mark Elshaw,A hybrid deep learning neural approach for emotion recognition from facial expressions for socially assistive robots,https://pureportal.coventry.ac.uk/en/publications/a-hybrid-deep-learning-neural-approach-for-emotion-recognition-fr,"We have recently seen significant advancements in the development of robotic machines that are designed to assist people with their daily lives. Socially assistive robots are now able to perform a number of tasks autonomously and without human supervision. However, if these robots are to be accepted by human users, there is a need to focus on the form of human–robot interaction that is seen as acceptable by such users. In this paper, we extend our previous work, originally presented in Ruiz-Garcia et al. (in: Engineering applications of neural networks: 17th international conference, EANN 2016, Aberdeen, UK, September 2–5, 2016, proceedings, pp 79–93, 2016. https://doi.org/10.1007/978-3-319-44188-7_6), to provide emotion recognition from human facial expressions for application on a real-time robot. We expand on previous work by presenting a new hybrid deep learning emotion recognition model and preliminary results using this model on real-time emotion recognition performed by our humanoid robot. The hybrid emotion recognition model combines a Deep Convolutional Neural Network (CNN) for self-learnt feature extraction and a Support Vector Machine (SVM) for emotion classification. Compared to more complex approaches that use more layers in the convolutional model, this hybrid deep learning model produces state-of-the-art classification rate of 96.26 % , when tested on the Karolinska Directed Emotional Faces dataset (Lundqvist et al. in The Karolinska Directed Emotional Faces—KDEF, 1998), and offers similar performance on unseen data when tested on the Extended Cohn–Kanade dataset (Lucey et al. in: Proceedings of the third international workshop on CVPR for human communicative behaviour analysis (CVPR4HB 2010), San Francisco, USA, pp 94–101, 2010). This architecture also takes advantage of batch normalisation (Ioffe and Szegedy in Batch normalization: accelerating deep network training by reducing internal covariate shift. http://arxiv.org/abs/1502.03167, 2015) for fast learning from a smaller number of training samples. A comparison between Gabor filters and CNN for feature extraction, and between SVM and multilayer perceptron for classification is also provided.",Apr 2018
186,Mark Elshaw,Deep Learning for Illumination Invariant Facial Expression Recognition,https://pureportal.coventry.ac.uk/en/publications/deep-learning-for-illumination-invariant-facial-expression-recogn,"In this work we propose a novel method to address illumination invariance for facial expression recognition. We propose a Deep Convolutional Network (CNN) pre-trained as a Deep Stacked Convolutional Autoencoder (SCAE) in a greedy layer-wise unsupervised fashion. The SCAE model learns to encode facial expression images and produce a feature vector with relatively similar illumination, regardless of the luminance level of the input image. Moreover, we propose fine-tuning the stacked shallow autoencoders after each one of these is trained greedily, rather than just at the end, and show that this approach significantly improves the set of illumination invariant features learnt by the SCAE. Finally, we propose the use of a variant rectifier linear unit transfer function that helps the SCAE model reduce or increase the illumination of images with high or low luminance, and show that the lower and upper bounds greatly influence classification performance. The method proposed provides an increase in classification accuracy of 4% on the KDEF dataset and 8% on the CK+ dataset.",10 Oct 2018
187,Mark Elshaw,Deep learning for real time facial expression recognition in social robots,https://pureportal.coventry.ac.uk/en/publications/deep-learning-for-real-time-facial-expression-recognition-in-soci,"Human robot interaction is a rapidly growing topic of interest in today’s society. The development of real time emotion recognition will further improve the relationship between humans and social robots. However, contemporary real time emotion recognition in unconstrained environments has yet to reach the accuracy levels achieved on controlled static datasets. In this work, we propose a Deep Convolutional Neural Network (CNN), pre-trained as a Stacked Convolutional Autoencoder (SCAE) in a greedy layer-wise unsupervised manner, for emotion recognition from facial expression images taken by a NAO robot. The SCAE model is trained to learn an illumination invariant down-sampled feature vector. The weights of the encoder element are then used to initialize the CNN model, which is fine-tuned for classification. We train the model on a corpus composed of gamma corrected versions of the CK+, JAFFE, FEEDTUM and KDEF datasets. The emotion recognition model produces a state-of-the-art accuracy rate of 99.14% on this corpus. We also show that the proposed training approach significantly improves the CNN’s generalisation ability by over 30% on nonuniform data collected with the NAO robot in unconstrained environments.",17 Nov 2018
188,Mark Elshaw,Stacked deep convolutional auto-encoders for emotion recognition from facial expressions,https://pureportal.coventry.ac.uk/en/publications/stacked-deep-convolutional-auto-encoders-for-emotion-recognition-,"Emotion recognition is critical for everyday living and is essential for meaningful interaction. If we are to progress towards human and machine interaction that is engaging the human user, the machine should be able to recognize the emotional state of the user. Deep Convolutional Neural Networks (CNN) have proven to be efficient in emotion recognition problems. The good degree of performance achieved by these classifiers can be attributed to their ability to self-learn a down-sampled feature vector that retains spatial information through filter kernels in convolutional layers. Given the view that random initialization of weights can lead to convergence to non-optimal local minima, in this paper we explore the impact of training the initial weights in an unsupervised manner. We study the effect of pre-training a Deep CNN as a Stacked Convolutional Auto-Encoder (SCAE) in a greedy layer-wise unsupervised fashion for emotion recognition using facial expression images. When trained with randomly initialized weights, our CNN emotion recognition model achieves a performance rate of 91.16% on the Karolinska Directed Emotional Faces (KDEF) dataset. In contrast, when each layer of the model, including the hidden layer, is pre-trained as an Auto-Encoder, the performance increases to 92.52%. Pre-training our CNN as a SCAE also reduces training time marginally. The emotion recognition model developed in this work will form the basis of a real-time empathic robot system.",3 Jul 2017
189,Mark Elshaw,Deep Learning for Emotion Recognition in Faces,https://pureportal.coventry.ac.uk/en/publications/deep-learning-for-emotion-recognition-in-faces-2,"Deep Learning (DL) has shown real promise for the classification efficiency for emotion recognition problems. In this paper we present experimental results for a deeply-trained model for emotion recognition through the use of facial expression images. We explore two Convolutional Neural Network (CNN) architectures that offer automatic feature extraction and representation, followed by fully connected softmax layers to classify images into seven emotions. The first architecture explores the impact of reducing the number of deep learning layers and the second splits the input images horizontally into two streams based on eye and mouth positions. The first proposed architecture produces state of the art results with an accuracy rate of 96.93 % and the second architecture with split input produces an average accuracy rate of 86.73 %, respectively.",13 Aug 2016
190,Mark Elshaw,Emotion Recognition Using Facial Expression Images for a Robotic Companion,https://pureportal.coventry.ac.uk/en/publications/emotion-recognition-using-facial-expression-images-for-a-robotic--2,"Social robots are gradually becoming part of society. However, social robots lack the ability to adequately interact with users in a natural manner and are in need of more human-like abilities. In this paper we present experimental results on emotion recognition through the use of facial expression images obtained from the KDEF database, a fundamental first step towards the development of an empathic social robot. We compare the performance of Support Vector Machines (SVM) and a Multilayer Perceptron Network (MLP) on facial expression classification. We employ Gabor filters as an image pre-processing step before classification. Our SVM model achieves an accuracy rate of 97.08 %, whereas our MLP achieves 93.5 %. These experiments serve as benchmark for our current research project in the area of social robotics.",2016
191,Mark Elshaw,Smartphone Based Human Activity and Postural Transition Classification with Deep Stacked Autoencoder Networks,https://pureportal.coventry.ac.uk/en/publications/smartphone-based-human-activity-and-postural-transition-classific-2,Human activity recognition (HAR) is a prominent research area attracting considerable interest in recent years.,2016
192,Mark Elshaw,Emotional recognition from the speech signal for a virtual education agent,https://pureportal.coventry.ac.uk/en/publications/emotional-recognition-from-the-speech-signal-for-a-virtual-educat,"This paper explores the extraction of features from the speech wave to perform intelligent emotion recognition. A feature extract tool (openSmile) was used to obtain a baseline set of 998 acoustic features from a set of emotional speech recordings from amicrophone. The initial features were reduced to the most important ones so recognition ofemotions using a supervised neural network could be performed. Given that the future use of virtual education agents lies with making the agents more interactive, developing agents with the capability to recognise and adapt to the emotional state of humans is an important step.",2013
193,Mark Elshaw,A Hybrid Neural Emotion Recogniser for Human-Robotic Agent Interaction,https://pureportal.coventry.ac.uk/en/publications/a-hybrid-neural-emotion-recogniser-for-human-robotic-agent-intera,"This paper presents a hybrid neural approach to emotion recognition from speech, which combines feature selection using principal component analysis (PCA) with unsupervised neural clustering through self-organising map (SOM). Given the importance that is associated with emotions in humans, it is unlikely that robots will be accepted as anything more that machines if they do not express and recognise emotions. In this paper, we describe the performance of an unsupervised approach to emotion recognition that achieves similar performance to current supervised intelligent approaches. Performance, however, reduces when the system is tested using samples from a male volunteer not in the training set using a low cost microphone. Through the use of an unsupervised neural approach, it is possible to go beyond the basic binary classification of emotions to consider the similarity between emotions and whether speech can express multiple emotions at the same time",2012
194,Mark Elshaw,An attention-gating recurrent working memory architecture for emergent speech representation,https://pureportal.coventry.ac.uk/en/publications/an-attention-gating-recurrent-working-memory-architecture-for-eme,"This paper describes an attention-gating recurrent self-organising map approach for emergent speech representation. Inspired by evidence from human cognitive processing, the architecture combines two main neural components. The first component, the attention-gating mechanism, uses actor-critic learning to perform selective attention towards speech. Through this selective attention approach, the attention-gating mechanism controls access to working memory processing. The second component, the recurrent self-organising map memory, develops a temporal-distributed representation of speech using phone-like structures. Representing speech in terms of phonetic features in an emergent self-organised fashion, according to research on child cognitive development, recreates the approach found in infants. Using this representational approach, in a fashion similar to infants, should improve the performance of automatic recognition systems through aiding speech segmentation and fast word learning. ",2010
195,Mark Elshaw,Modeling Neurons of the Inferior Colliculus,https://pureportal.coventry.ac.uk/en/publications/modeling-neurons-of-the-inferior-colliculus,The MiCRAM project has been developing detailed neural models of the inferior colliculus (IC) as the basis for understanding the neural networks that underlie early auditory processing at that level. The initial phase of this project has been to develop biologically plausible models of the physiologically distinct cell types of the IC. This has led to the recognition that some of the gross behavior that produces delay sensitivity may be the result of detailed dynamic interactions between multiple channels. ,2007
196,Mark Elshaw,A hybrid generative and predictive model of the motor cortex,https://pureportal.coventry.ac.uk/en/publications/a-hybrid-generative-and-predictive-model-of-the-motor-cortex,"We describe a hybrid generative and predictive model of the motor cortex. The generative model is related to the hierarchically directed cortico-cortical (or thalamo-cortical) connections and unsupervised training leads to a topographic and sparse hidden representation of its sensory and motor input. The predictive model is related to lateral intra-area and inter-area cortical connections, functions as a hetero-associator  and is trained to predict the future state of the network. Applying partial input, the generative model can map sensory input to motor actions and can thereby perform learnt action sequences of the agent within the environment. The predictive model can additionally predict a longer perception- and action sequence (mental simulation). The models’ performance is demonstrated on a visually guided robot docking manoeuvre. We propose that the motor cortex might take over functions previously learnt by reinforcement in the basal ganglia and relate this to mirror neurons and imitation",May 2006
197,Mark Elshaw,Towards multimodal neural robot learning,https://pureportal.coventry.ac.uk/en/publications/towards-multimodal-neural-robot-learning,"Learning by multimodal observation of vision and language offers a potentially powerful paradigm for robot learning. Recent experiments have shown that ‘mirror’ neurons are activated when an action is being performed, perceived, or verbally referred to. Different input modalities are processed by distributed cortical neuron ensembles for leg, arm and head actions. In this overview paper we consider this evidence from mirror neurons by integrating motor, vision and language representations in a learning robot.",30 Jun 2004
198,Mark Elshaw,Learning robot actions based on self-organising language memory,https://pureportal.coventry.ac.uk/en/publications/learning-robot-actions-based-on-self-organising-language-memory,"In the MirrorBot project we examine perceptual processes using models of cortical assemblies and mirror neurons to explore theemergence of semantic representations of actions, percepts and concepts in a neural robot. The hypothesis under investigation is whether a neural model will produce a life-like perception system for actions. In this context we focus in this paper on how instructions for actions can be modeled in a self-organising memory. Current approaches for robot control often do not use language and ignore neural learning. However, our approach uses language instruction and draws from the concepts of regional distributed modularity, self-organisation and neural assemblies. We describe a self-organising model that clusters actions into different locations depending on the body part they areassociated with. In particular, we use actual sensor readings from the MIRA robot to represent semantic features of the action verbs.",2003
199,Mark Elshaw,Towards Integrating Learning by Demonstration and Learning by Instruction in a Multimodal Robotics,https://pureportal.coventry.ac.uk/en/publications/towards-integrating-learning-by-demonstration-and-learning-by-ins,"Learning by demonstration and learning by instruction offers a potentially more powerful paradigm than programming robots directly for specific tasks. Learning in humans or primates substantially benefits from demonstration of actions or instruction by language in the appropriate context and there is initial neurocognitive cortical evidence for such processes. Cortical assemblies have been identified in the cortex that activate in response to the performance of motor tasks at a semantic level. This evidence supports that such mirror neuron assemblies are involved in actions, observing actions and communicating actions. Furthermore, neurocognitive evidence supports that cell assemblies are activated in different regions of the brain dependent on theaction type being processed. Based on this neurocognitive evidence we have begun to design a neural robot in the MirrorBot project that is based on multimodal integration and topological organisation of actions using associative memory. As part of these studies in this paper we describe a self-organising model that clusters actions into different locations dependent on the body part they are associated with. In particular, we use actual sensor readings from the MIRA robot to represent semantic features of the action verbs. Furthermore, ongoing work focuses on integration ofmotor, vision and language representations for learning fromdemonstration and language instruction.",2003
200,Xiang Fei,A Survey of Community Detection in Complex Networks Using Nonnegative Matrix Factorization,https://pureportal.coventry.ac.uk/en/publications/a-survey-of-community-detection-in-complex-networks-using-nonnega,"Community detection is one of the popular research topics in the field of complex networks analysis. It aims to identify communities, represented as cohesive subgroups or clusters, where nodes in the same community link to each other more densely than others outside. Due to the interpretability, simplicity, flexibility, and generality, nonnegative matrix factorization (NMF) has become a very ideal model for community detection and lots of related methods have been presented. To facilitate research on NMF-based community detection, in this article, we make a comprehensive review on NMF-based methods for community detection, especially the state-of-the-art methods presented in high prestige journals or conferences. First, we introduce the basic principles of NMF and explain why NMF can detect communities and design a general framework of NMF-based community detection. Second, according to the applicable network types, we propose a taxonomy to divide the existing NMF-based methods for community detection into six categories, namely, topology networks, signed networks, attributed networks, multilayer networks, dynamic networks, and large-scale networks. We deeply analyze representative methods in every category. Finally, we summarize the common problems faced by all methods and potential solutions and propose four promising research directions. We believe that this survey can fully demonstrate the versatility of NMF-based community detection and serve as a useful guideline for researchers in related fields.",1 Apr 2022
201,Xiang Fei,Boosting nonnegative matrix factorization based community detection with graph attention auto-encoder,https://pureportal.coventry.ac.uk/en/publications/boosting-nonnegative-matrix-factorization-based-community-detecti,"Community detection is of great help to understand the structures and functions of complex networks. It has become one of popular research topics in the field of complex networks analysis. Due to the simplicity, flexibility, effectiveness and interpretability, Nonnegative Matrix Factorization (NMF)-based methods have been widely employed for community detection. However, most existing NMF-based community detection methods are linear and their performance is limited when facing networks with diversified structure information. In view of this, we propose a nonlinear NMF-based method named NMFGAAE, which is composed of two main modules: NMF and Graph Attention Auto-Encoder (GAAE). This approach can boost the performance of NMF-based community detection methods by the aid of graph neural networks and deep clustering. More specifically, GAAE introduces an attention mechanism directed by NMF-based community detection to learn the node representations, while NMF can simultaneously factor these representations to uncover the community structure. We design a unified framework to jointly optimize GAAE and NMF modules, which is very beneficial to obtain better community detection results. We conduct extensive experiments on synthetic and real-world networks. The results show that NMFGAAE not only performs better than state-of-the-art NMF-based community detection methods, but also outperforms some network representation based baselines.",1 Aug 2022
202,Xiang Fei,From Music Information Retrieval to Stock Market Analysis: Theoretical Discussion on Feature Extraction Transfer,https://pureportal.coventry.ac.uk/en/publications/from-music-information-retrieval-to-stock-market-analysis-theoret,"Finding similar objects and patterns based on the similarity score is one of the fundamental and useful tasks in Data Mining. Different applications may introduce different features that need to be extract and analyzed. However, if two applications share some similar core concepts, it is possible to transfer some features that will be beneficial to transfer learning. Thus, this paper uses some features from Music Information Retrieval and Stock Market Analysis to theoretically illustrate the possibility of Feature Extraction Transfer. We use a 3-tuple or 6-tuple vector to record the music fundamental melody whereas a 5-tuple vector to record the daily behavior of the stock market from the candlestick chart. Hence, the flow of one music melody and the flow of one stock market can be treat as a time series vector sequence. Using this linkage, we have computed some feature exaction from Music Information Retrieval onto Stock Market Analysis and obtained some positive results. For example, the similarity between Activision Blizzard Inc and Zynga Inc have achieved a similarity score of 0.6250. Moreover, these positive results gave some ideas on implementing a self-supervised learning based system to manage your stock market and the potential of implementing a transfer learning between these two applications.",11 Apr 2021
203,Xiang Fei,Similarity preserving overlapping community detection in signed networks,https://pureportal.coventry.ac.uk/en/publications/similarity-preserving-overlapping-community-detection-in-signed-n,"Community detection in signed networks is a challenging research problem, and is of great importance to understanding the structural and functional properties of signed networks. It aims at dividing nodes into different clusters with more intra-cluster and less inter-cluster links. Meanwhile, most positive links should lie within clusters and most negative links should lie between clusters. In recent years, some methods for community detection in signed networks have been proposed, but few of them focus on overlapping community detection. Moreover, most of them directly exploit the sparse link topology to detect communities, which often makes them perform poorly. In view of this, in this paper we propose a similarity preserving overlapping community detection (SPOCD) method. SPOCD firstly extracts node similarity information and geometric structure information from the link topology, and then uses a graph regularized binary semi-nonnegative matrix factorization (GRBSNMF) model to fuse these two sources of information to detect communities. Through this mechanism, nodes with high similarity can be well preserved in the same community. Besides, SPOCD devises a special discretization strategy to obtain the binary community indicator matrix, which is very convenient for directly identifying overlapping communities in signed networks. We conduct extensive experiments on synthetic and real-world signed networks, and the results demonstrate that our method outperforms state-of-the-art methods.",Mar 2021
